cluster_post,UMAP_0,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11
1026,8.749515,-0.88431484,1.1282548,1.8233975,3.1168735,5.1342845,1.6129307,2.541548,6.291327,5.001884,3.5657957,2.745469
1027,8.77555,-0.90715486,1.1882168,2.5187423,2.668703,5.181328,1.1147671,2.964458,6.4010267,4.796439,3.0593538,3.2180657
1028,8.275423,-1.2713628,0.72869664,1.1028041,3.1421933,4.1804156,1.6923862,2.162875,5.6375275,5.7416,4.177851,1.7361873
1029,9.522052,0.9427741,2.2719207,2.9483912,6.3622217,4.171693,7.299083,3.7748773,1.1481715,5.1263027,4.42934,4.3961506
1030,9.466349,1.8552312,1.3495044,2.8137708,4.9208126,6.547598,5.9306006,2.3586345,6.5827556,3.8107493,9.603778,10.1062975
1031,8.619974,-1.2312536,1.1841457,1.608001,2.887307,4.530432,2.2179203,1.9576653,6.2832403,5.4753757,4.959622,2.0503204
1032,10.023249,1.6569518,1.1703656,3.2283762,4.0269103,7.016142,5.185866,2.1579738,7.0083647,3.8528469,10.125835,8.938175
1033,8.273248,0.5494228,0.19323559,0.67578286,4.3837824,4.4917173,3.3890872,1.0106423,6.5408382,4.389154,6.7908397,0.29643205
1034,9.512637,1.2269164,1.440954,2.965097,5.3712254,6.526601,6.3621526,2.5081496,6.5024443,3.5443432,9.383512,9.758413
1035,8.830173,0.4842166,0.81601924,1.0803413,4.019204,5.1557803,3.7417035,1.1268514,7.262755,4.129462,6.959204,0.8691218
1036,8.482212,-1.3299896,0.8072671,1.0514976,3.3047729,4.0294056,2.4564843,1.8281767,5.952722,5.609978,5.74121,1.3506438
1037,8.425633,-1.4970658,0.8021622,1.0374899,3.2057967,3.9794474,2.1469848,1.9851769,5.8375683,5.7392607,5.207212,1.511766
1038,8.832579,0.7077504,0.5421083,0.9871083,4.344461,4.724741,3.5992057,1.2812507,7.211106,4.2978973,6.94455,0.522807
1039,8.776217,0.68375516,0.47967264,0.8669638,4.482469,4.792968,4.166921,0.9475884,7.0114975,4.0366154,8.091126,0.27882627
1040,8.732569,0.78574437,0.36340815,0.84339744,4.5408516,4.587396,3.8191786,1.1232452,7.0677285,4.2056155,7.4728823,0.23335402
1041,9.784677,0.5274061,1.2683662,3.1214392,6.062215,6.3388066,6.047466,2.7436569,4.9180694,3.2630708,9.391652,9.994283
1042,9.413213,0.70487684,1.7997193,3.599042,6.216207,4.552809,5.5884004,3.258971,2.6745374,3.743673,9.038299,11.252242
1043,9.580117,0.39806664,1.224349,3.2403038,6.6480293,4.1657667,5.8062687,4.167311,4.4937453,4.088574,8.593029,11.092937
1044,9.325597,1.1052333,1.4415033,2.2159972,6.60633,4.0768323,7.4952126,3.9137368,0.9498157,3.8579578,3.44593,4.797228
1045,9.485265,0.6951971,1.674018,3.4474957,6.2122197,4.873088,5.7475753,3.1708553,3.1746495,3.674257,9.1580305,11.018925
1046,9.961147,0.9608071,1.562036,1.635657,4.9379215,3.8234065,6.7125387,4.2710814,-1.0020055,5.5401506,3.1291556,4.5865746
1047,8.995573,0.8894921,0.60170454,1.1060089,4.393527,4.711685,3.8297677,1.2455066,7.3698597,4.247285,7.4338293,0.37723926
1048,8.891518,0.87108886,0.49593365,0.91585207,4.478956,4.7577333,3.8409355,1.1855263,7.400932,4.100995,7.3165646,0.3539652
1049,8.902625,0.7489013,0.7853358,1.293578,4.1688433,4.971486,4.1647573,0.92658454,6.997174,4.182875,8.163377,0.46979973
1050,8.908898,0.70739055,0.69282293,1.0480468,4.299292,5.0080504,4.271969,0.92013305,7.189952,3.9800324,8.194951,0.41293943
1051,9.438463,1.7366209,1.2657106,2.488405,4.979969,6.457977,5.617246,2.2861984,6.2919607,3.950038,9.58041,10.114758
1052,9.564373,1.2334715,1.1764723,2.5944297,5.267927,6.580986,5.481492,2.364097,6.0491962,3.7823565,9.410328,10.060711
1053,9.604868,1.2590531,1.0812099,2.5514722,5.2506723,6.9822206,5.4721627,2.1394513,6.1460524,3.529247,9.4838085,9.759998
1054,9.38575,0.7834993,1.7929753,3.496615,6.114822,4.6750426,5.616639,3.133926,2.824294,3.7280169,9.210365,11.107937
1055,9.89903,1.3015999,1.2401525,3.072593,4.718426,6.6781454,5.632148,2.4924066,6.5492997,3.777556,9.920179,9.46687
1056,9.372052,0.8130178,1.7333173,3.4450448,6.164235,4.5317545,5.6666574,3.2862055,2.9061048,3.7625015,9.119269,11.179964
1057,9.408176,0.8680425,1.6735986,3.302914,6.1234474,4.7703204,5.7493773,3.1696177,3.14347,3.714679,9.273842,10.98933
1058,9.709118,0.07711816,1.2554718,3.184132,6.5504713,4.6569076,5.995337,4.0459023,4.791774,4.048933,8.807681,10.990522
1059,9.725417,-0.06137667,1.1616932,3.4384425,6.6013536,4.6483808,6.083837,3.9032812,4.7011805,3.829168,8.704493,11.009354
1060,9.758274,0.15084401,1.3752139,3.601065,6.227688,5.407812,6.096046,3.1741247,4.593235,3.6018646,9.043253,10.777127
1061,9.719133,0.20446809,1.2323618,3.442602,6.2176676,5.1820745,6.0084233,3.4079175,4.973964,3.7780855,8.905338,10.7732525
1062,9.82482,0.88319415,1.1484423,3.020408,5.5052657,6.9845095,6.0614033,2.4128425,5.939236,3.146959,9.624163,9.355758
1063,9.671344,1.3564049,1.2144948,2.7026057,5.40747,6.6998878,6.157182,2.3772728,5.6994696,3.3061538,9.901261,9.497334
1064,9.830075,1.2941028,1.0950106,2.783049,5.245998,7.1675024,6.0994043,2.2197711,5.9546905,3.0673234,10.028905,9.023977
1065,9.818006,0.30321515,1.2933933,3.1926434,6.0522532,6.0848475,6.1019635,3.0828838,5.3016,3.5392435,9.280016,10.292264
1066,9.760384,0.2870738,1.327485,3.2372353,6.23278,5.7871547,6.090267,3.148235,4.818593,3.5241628,9.187418,10.471455
1067,9.7713375,0.011666695,1.2816582,3.2160954,6.4139667,5.2434363,6.131788,3.688468,4.9577065,3.8138735,8.984776,10.7931185
1068,9.77577,0.25464243,1.361737,3.116085,6.1429276,5.8224006,6.154416,3.294661,5.2109284,3.695523,9.229213,10.492981
1069,9.7404995,0.20056234,1.3691949,3.1081417,6.2184334,5.520379,6.145585,3.4876058,5.1061482,3.8174179,9.129999,10.671607
1070,9.745192,1.0862715,1.2985176,3.054751,5.4403462,6.824265,6.3704104,2.6028788,6.2648854,3.3333354,9.700125,9.751967
1071,9.427573,1.5091579,1.4253114,2.7693148,6.6134734,3.9805405,8.310081,3.6094975,1.9910467,5.2563105,5.328286,3.7180068
1072,9.210167,1.8397214,0.86183786,2.7499897,4.4584527,7.8092537,4.3541465,1.3114042,7.5429416,3.661389,8.691677,10.229112
1073,9.716542,0.6308451,1.6591696,3.2913406,6.6405754,5.4479103,5.9074464,3.0075183,2.8862603,3.4307506,9.306484,10.875696
1074,9.774674,1.3136499,1.202807,3.0803487,5.141303,7.162017,6.166911,2.4300098,6.6705513,3.337946,9.738514,9.733515
1075,9.633092,0.78660566,1.5686452,3.1221848,6.4366,5.363153,5.9732795,3.0491054,3.2674518,3.4917262,9.416544,10.762134
1076,9.775354,0.7030642,1.5004083,3.0828023,6.5120826,5.858607,6.1026015,2.8862326,3.5202312,3.3011796,9.530535,10.49947
1077,9.842075,0.61075425,1.5819962,3.2086184,6.69411,5.913858,6.036293,2.827779,3.12025,3.2438047,9.43376,10.576017
1078,9.343617,1.3424735,1.4823251,2.5825734,5.7026286,4.657131,5.47768,3.5820954,4.8698187,4.5567937,8.94989,10.950545
1079,9.816693,1.3441684,1.142455,3.0473921,4.8760867,7.286864,5.8111806,2.1862717,6.751842,3.3341987,9.713573,9.238524
1080,9.574172,1.6380136,1.1779232,2.79792,4.8484454,7.0135,5.6051025,2.099174,6.679677,3.6195865,9.509473,9.681261
1081,9.627223,1.6617291,1.1552335,2.894107,4.898496,7.3023276,5.9034524,2.141944,6.887577,3.4359074,9.611685,9.726157
1082,9.61023,1.5011309,1.34665,2.894014,5.0158434,6.5012684,5.9709454,2.4795597,6.478192,3.7609942,9.665459,9.856644
1083,9.832567,1.1108674,1.186659,3.003529,5.232917,6.8772187,5.969489,2.4918225,6.2308617,3.4122345,9.776308,9.600108
1084,8.122363,-0.07400628,0.6843626,1.1604954,3.5982394,4.795014,3.4883513,0.6994017,5.980087,4.6724005,7.251341,0.75363725
1085,9.613,2.485372,0.8334051,2.9115162,3.8643203,8.147195,4.6227474,1.2820758,7.288114,3.5814874,9.278024,9.380824
1086,9.729506,1.1164773,1.2833897,2.961649,5.330928,6.419994,5.9719696,2.6742454,6.0203857,3.6587427,9.653475,9.959314
1087,9.48175,1.3816345,1.3921973,2.7255378,5.419014,5.60902,5.8076487,2.9294953,5.455118,4.0791283,9.458539,10.52333
1088,9.470505,0.9747147,1.3803488,3.011328,6.005287,4.8300495,5.8845687,3.4526181,4.66926,4.0202394,9.101451,10.958309
1089,9.509048,1.3464735,1.3685945,2.8944876,5.3481727,6.0820527,5.9592195,2.6714134,5.997854,3.8492355,9.380817,10.268091
1090,9.716511,1.2561194,1.2724514,3.0670226,5.1853423,6.6587133,6.0021887,2.5964134,6.4263873,3.6327064,9.595653,10.030045
1091,8.3840685,-0.5922343,0.82049304,1.0357107,3.3476844,4.8172,2.6227705,1.5531089,6.384045,4.936056,5.199885,1.5542123
1092,9.709672,0.8650518,1.3428297,2.8796961,5.348187,5.7974873,5.6478415,3.0836427,5.7650304,4.1875367,9.396709,10.438194
1093,9.63092,0.76686007,1.4920144,2.846723,5.433902,5.3443184,5.715542,3.353882,5.540673,4.462577,9.232735,10.636897
1094,9.425792,1.2470149,1.5137323,2.6039572,5.4559603,5.099868,5.6421347,3.3185456,5.193991,4.4872317,9.211746,10.769991
1095,9.399769,1.3780416,1.4758058,2.5427735,5.3696265,5.189763,5.51953,3.2179642,5.2975826,4.520769,9.20656,10.81245
1096,9.411103,1.3224342,1.445702,2.964985,5.1334853,6.7172914,6.1701913,2.23515,7.006031,3.5714006,9.1189165,9.457319
1097,9.694148,2.2573392,0.83291507,2.0103946,4.968487,7.32537,6.0668426,1.7690257,5.1666756,2.89426,10.805897,8.655318
1098,9.64672,1.1297462,1.1464231,2.8056846,5.109604,7.0616417,5.5196404,2.1173534,6.5558176,3.4873497,9.337377,9.44836
1099,7.9631195,-0.44651848,0.24631184,0.86347413,3.7881598,3.8871508,2.3872554,1.444287,5.564743,5.462692,5.5422773,0.6740128
1100,9.020475,3.0184312,1.1748261,5.0178766,5.026743,3.6646156,3.506465,4.791695,-0.1953837,3.690301,1.7989945,4.5321407
1101,9.064872,3.0484643,1.3382275,5.181616,4.862261,3.732301,2.6926987,4.9894953,-0.026590299,3.6962304,1.8290106,4.495707
1102,8.847509,-0.7843508,1.3300937,1.5058815,3.1119182,4.945777,3.2508168,1.462097,6.93132,4.9607425,6.3492775,1.5949174
1103,9.900595,1.4263644,1.340008,3.3110387,4.2383866,6.5360985,5.352127,2.3791919,7.001588,4.0480156,9.873473,9.246637
1104,8.132726,-0.77634615,0.49416625,0.9095897,3.5229099,4.1165266,2.3876352,1.5836872,5.7645607,5.439286,5.3832717,1.0572892
1105,7.9521413,-0.62300605,0.18110603,0.7287034,3.8665407,3.7478647,2.689575,1.3192701,5.484523,5.4588723,6.214706,0.47828868
1106,9.491016,1.6701481,2.1991663,1.1100882,7.727244,4.0014005,9.272297,3.6027575,1.2504656,4.3613563,5.547301,3.726645
1107,10.0105715,1.6752968,0.8922359,2.9083424,4.2942915,8.030323,5.309967,1.6466728,6.790102,3.0824635,9.922729,8.336491
1108,9.51193,2.5680547,0.9799964,3.3243883,3.692453,7.948527,4.5796614,1.2927418,7.673843,3.7784011,8.849613,9.464091
1109,9.813079,1.8097885,1.0480273,2.8055584,4.5149045,7.3535748,5.5104456,1.962219,6.6124926,3.4350069,10.002603,9.068277
1110,9.3862705,2.42297,1.0773476,2.2165956,4.665401,6.8192077,5.403335,1.9335948,6.0007157,3.8352852,9.863704,9.9739485
1111,9.443543,2.190391,1.2037749,2.2480693,4.890857,6.182819,5.5441914,2.3464222,5.4633894,3.969799,10.093951,10.102148
1112,9.558948,2.2064111,1.0315379,2.4151914,4.5894513,7.1122475,5.4034567,1.8856215,6.258258,3.649693,9.936959,9.601758
1113,9.526965,2.2697804,1.058613,2.2712083,4.6361938,6.8164487,5.345658,1.9910738,5.960862,3.8083112,10.066028,9.801896
1114,8.469118,-1.0292532,1.0745836,1.3467419,2.9499698,4.795261,2.3706245,1.7581717,6.2342887,5.1985927,4.9927797,1.9694227
1115,9.143668,-0.6023613,1.0519328,1.5835723,3.768699,4.2448125,4.691776,1.2146076,5.835399,5.450465,9.940994,0.62368846
1116,8.42448,-0.21980345,0.8905546,1.1848713,3.3597753,5.2226686,2.5490117,1.5478826,6.5070534,4.597975,4.8507195,1.8646407
1117,8.440126,-0.21439868,0.89115757,1.0717775,3.4328666,5.214458,2.9205937,1.327428,6.649127,4.512216,5.4739146,1.5942411
1118,8.875191,-0.20827654,1.0311342,1.5177073,3.873409,4.8018794,4.579474,0.8596916,6.0719504,4.7295413,9.395339,0.6577033
1119,8.794019,-0.19345583,1.113629,1.5771232,3.6465642,4.9853806,4.31155,0.87593126,6.178491,4.684929,8.715018,0.89061946
1120,9.895024,2.011708,0.88367903,2.7309892,4.3338637,7.8837185,5.455034,1.697183,6.629149,3.1768126,10.106783,8.705747
1121,9.73835,2.3012784,0.9062205,2.5198421,4.4254026,7.629946,5.6004744,1.750189,6.369995,3.2887225,10.22189,9.054219
1122,9.080598,-0.38680518,1.0534543,1.5465358,3.921415,4.5166054,4.811956,1.009179,5.9666724,5.0442796,10.000331,0.56668216
1123,9.096838,-0.32369485,1.0346729,1.4782151,3.9936237,4.646964,4.8704076,0.9782182,6.083841,4.8687806,9.977512,0.5739162
1124,9.620614,1.2067938,1.4910069,3.2646198,4.932778,6.655529,6.200688,2.410273,7.1149335,3.608779,9.328024,9.247997
1125,8.58831,-0.5356616,1.0197407,1.3195509,3.29027,4.895781,2.5211992,1.6934255,6.692911,4.9351954,4.98202,1.7472372
1126,9.772462,1.9194864,1.0553916,2.2612875,4.9576817,7.0215797,5.9289284,2.058176,5.843964,3.269551,10.669269,9.035596
1127,9.801346,2.004891,1.054433,2.4562278,4.811702,7.0864863,6.1072674,2.0844495,5.917871,3.1957664,10.636027,8.866665
1128,9.737143,1.6932105,0.85881776,2.0838904,5.1103363,7.4537086,5.566108,1.734875,5.596018,3.0469427,10.216498,8.833678
1129,9.899253,1.7319301,0.8324941,2.4283977,4.768763,7.8014293,5.677133,1.700543,6.0238037,2.8986576,10.242395,8.426914
1130,10.003266,1.443467,0.72166586,2.3464801,4.770326,8.120475,5.411253,1.5166773,5.9900665,2.7701776,9.947568,8.143407
1131,8.865513,-1.0899369,0.9930905,2.1200325,3.7175634,3.5579584,0.09760173,3.600269,4.978693,6.168602,2.9920473,2.2678504
1132,9.023951,-0.88217545,1.1146398,2.32337,3.7476351,3.796825,-0.27350473,3.921096,5.041014,5.986755,2.5872238,2.5621164
1133,9.670703,1.7498279,1.0898633,3.4987042,3.6505044,7.5283027,4.1618023,1.4926314,7.8981905,3.952702,9.17228,9.313537
1134,9.10437,-1.485383,1.1935558,2.5805662,3.9364257,3.0675066,0.2674911,3.6790133,5.4914494,6.245901,2.98553,2.5446186
1135,9.138187,-1.0438039,1.1497052,2.4944646,3.929488,3.5292442,-0.22474492,4.0192432,5.1649427,6.0117035,2.48303,2.5996354
1136,9.011957,-1.1869721,1.0946995,2.2905571,3.816579,3.3876512,-0.10815493,3.8125618,5.0884304,6.2187915,2.8167574,2.4164226
1137,8.911195,-1.318602,1.0325509,2.1923664,3.7455013,3.3174326,0.17670412,3.5808897,5.0844865,6.298931,3.0847943,2.280273
1138,8.587977,-0.26499122,0.9080737,1.3187011,3.485179,4.854518,2.291166,1.7990617,6.7985377,4.893717,4.5116625,1.7021532
1139,8.295989,-0.40828225,0.58890784,1.0309557,3.6027105,4.430477,2.3186557,1.6839576,6.1651115,5.1680045,4.921553,1.2721403
1140,8.263307,-0.40718645,0.7811925,1.240114,3.3247533,4.7132454,2.3410895,1.5531454,6.159893,5.077739,4.9211125,1.5249512
1141,9.654369,2.0340736,0.85078835,2.7462585,4.201323,7.9812393,4.719034,1.403573,6.9975433,3.4553165,9.4044695,9.225739
1142,8.425445,-0.5972435,0.90025306,1.4812279,3.2107642,4.7140636,1.9404161,1.9655577,6.09455,5.1926527,4.3105273,1.9703449
1143,8.613454,-0.8235421,0.9718845,1.5440415,3.3035426,4.387488,1.9409635,2.1328962,6.292871,5.4318213,4.433557,1.8378334
1144,9.962393,1.788986,0.9040848,2.6105917,4.7237873,7.6603684,6.0131025,1.8893808,6.0768914,2.866781,10.506132,8.326754
1145,8.0539,-0.80743915,0.42651495,1.0745976,3.601263,3.7192333,2.515868,1.4026395,5.3930902,5.6747484,6.1812935,0.7191515
1146,9.927253,2.062282,0.97109866,3.45922,3.442186,7.937599,4.2189636,1.416111,7.5898952,3.7772348,9.46598,8.726059
1147,8.850989,-0.7260054,0.824975,1.983207,4.0114484,3.7084842,-0.09891056,3.8865871,4.44236,6.016544,2.541651,2.0681508
1148,8.595558,-0.8070965,0.681925,1.7416252,3.8441103,3.6719532,0.4327893,3.340166,4.577261,6.076631,3.0764573,1.8031795
1149,8.867329,-0.9627364,0.7959485,1.970747,4.063262,3.472383,-0.25539732,4.056294,4.1633477,6.25535,2.47906,2.0210493
1150,9.085002,-0.5805703,0.92830706,2.1711137,4.2488904,3.727723,-0.39666972,4.272726,4.4384093,5.854008,2.151859,2.2121427
1151,9.302201,-0.48411453,0.97986037,2.3041735,4.583836,3.6253018,-0.691804,4.668612,4.3625245,5.7688,1.7056139,2.2243278
1152,9.605789,2.010443,0.9538242,1.7599189,5.2063556,6.9739556,5.661191,1.8495866,5.2641273,3.2801151,10.608634,9.232504
1153,9.150314,-0.68590933,0.95140105,2.2432547,4.3341722,3.5988188,-0.5886892,4.46377,4.343006,5.9594235,2.0004694,2.2515688
1154,9.139696,-0.80621415,0.9902834,2.2892454,4.233156,3.545556,-0.4713464,4.3267236,4.5493054,6.0004277,2.1393507,2.311874
1155,9.587907,0.203645,0.9588763,1.9893554,5.241065,3.7760472,-1.018957,5.138643,3.8828063,5.316645,1.1613076,1.8452482
1156,9.491937,-0.030361177,0.95395154,2.1546433,5.025599,3.7370417,-0.82883745,4.942995,4.130306,5.436728,1.305939,1.973131
1157,9.307758,-0.23274745,0.9514269,2.1812487,4.6638002,3.784362,-0.6948516,4.6832633,4.240023,5.601656,1.6661814,2.1251926
1158,9.7364235,1.3380584,1.5040966,3.5238616,4.509775,6.747177,5.9949183,2.3615232,7.4955516,3.7312334,9.410406,9.03705
1159,9.796587,1.3196503,1.295246,3.3123274,4.608308,7.1426616,5.7777824,2.1577456,7.1969914,3.4755929,9.508558,8.897023
1160,9.935367,1.2930956,1.1145082,3.2114937,4.547016,7.5211635,5.528908,2.0033216,7.026579,3.2837684,9.689498,8.665888
1161,8.110959,0.15386336,0.45088926,0.8840734,3.892457,4.707179,3.37707,0.80124474,6.154336,4.529979,6.9227395,0.6081509
1162,8.74446,-1.9154439,1.4971693,1.9069875,2.27984,4.451928,3.1014585,1.636967,6.0080175,5.832495,6.60151,2.2092633
1163,9.777723,1.6311158,0.9944801,3.2604258,4.058872,7.9168973,4.7020583,1.5059737,7.4887547,3.4373417,9.2792845,8.8166065
1164,9.898466,2.026472,0.8787967,2.1890569,4.8927345,7.5154014,6.039579,1.8466419,5.739885,2.8853688,10.9596405,8.5020685
1165,9.491226,2.2537796,1.1140745,3.4247606,3.7201931,7.4144444,4.35483,1.5184276,7.652526,4.089928,8.851265,9.715657
1166,9.756977,2.284546,1.1205355,2.0316713,4.847236,6.703521,6.11699,2.16323,5.7405562,3.4389682,11.107418,9.158442
1167,9.901027,2.231677,0.89159775,2.2391882,4.793671,7.424823,6.2799954,1.9125777,5.646381,2.8513417,11.158104,8.409636
1168,8.974724,-0.47955993,0.98464155,0.7655717,3.6829684,5.405669,3.8461509,1.4083201,6.720215,4.2159476,7.2629795,1.6222708
1169,9.674158,2.4903169,1.1103888,1.9544083,4.8228416,6.5544386,6.216473,2.16297,5.4095154,3.4453146,11.119873,9.186502
1170,9.474533,2.4110913,1.1048872,1.9216944,5.231872,6.247616,6.173927,2.223426,4.444401,3.3405032,11.111248,9.4688015
1171,9.641455,2.2561758,0.98290706,2.065921,5.1857014,6.820271,6.257747,2.0626745,4.81756,3.0035446,11.18546,8.985926
1172,9.768302,2.3578644,0.7414332,2.1739988,4.9486113,7.547269,6.3549066,1.7583663,4.983945,2.5614893,11.175591,8.28985
1173,9.712863,2.4304473,0.8716473,2.0224574,4.95476,7.1606784,6.3276987,1.8893117,5.0271153,2.8621595,11.204151,8.626623
1174,9.431639,2.0424697,1.0056876,1.6400416,5.285903,6.6489353,5.444072,1.8758812,5.0080447,3.5392938,10.2830715,9.644777
1175,9.515232,2.263624,1.0653625,1.6439265,5.1685777,6.514363,5.761687,2.0132525,5.0564375,3.5309381,10.7922735,9.543377
1176,9.39883,2.236659,1.0122174,1.6884826,5.2206516,6.4991837,5.565125,1.9606564,4.757977,3.5521944,10.448101,9.699818
1177,9.389246,2.304381,1.1045638,1.4942173,5.32552,6.157884,5.7462907,2.0832202,4.515889,3.6378427,10.6489,9.762551
1178,8.749064,-1.2066243,0.9239108,1.9548098,3.6474218,3.41639,0.5026695,3.2403533,5.103559,6.241701,3.469493,2.0227847
1179,8.910821,-0.314001,1.1898764,1.0219803,3.5437465,5.7456813,4.1810293,1.0340708,6.9559245,3.9541295,7.503466,1.611973
1180,8.280252,-0.7651429,0.8952992,1.2514087,3.1624987,4.603867,2.7047935,1.3722236,6.090683,5.2033243,5.745599,1.3876129
1181,8.634188,-1.1371518,0.70223165,1.7652006,3.8367493,3.3701081,0.39820635,3.3972797,4.507967,6.3308315,3.1869798,1.7693129
1182,7.881463,-0.88494444,0.150521,0.86459506,3.6633341,3.5744052,1.7498376,2.0064812,4.9583855,6.0430064,4.385488,0.9343212
1183,8.627459,-1.5841022,0.83684397,1.7294368,3.4923043,3.1272247,0.7525039,2.95609,5.0422816,6.5371537,3.8930132,1.7901884
1184,8.734941,-1.3922498,0.8985295,1.9251444,3.6682231,3.1948683,0.69346267,3.1192997,5.1610303,6.360574,3.73013,1.8914005
1185,8.337382,0.27098516,0.7073386,0.9265105,3.8300254,5.2876353,3.7574613,0.7036717,6.6339164,4.0525765,7.0902767,0.8941272
1186,8.607113,-0.15466003,1.0640079,1.0599021,3.4878988,5.554635,3.7834651,0.9450222,6.9014997,4.1008716,6.8015075,1.4259124
1187,8.369401,-0.2029074,0.8529004,1.0219514,3.480223,5.158445,3.299399,1.0449497,6.529388,4.4657507,6.311931,1.2807941
1188,8.3545885,0.25893235,0.66278857,0.8675957,3.8323977,5.226705,3.4169295,0.9376781,6.7404904,4.1494102,6.362558,1.0418175
1189,9.684823,2.4185717,0.6573382,2.1958592,5.005719,7.616541,6.3519835,1.673134,4.660853,2.4276943,11.130119,8.249934
1190,9.50938,2.017523,1.169278,3.6288755,3.828643,7.5386696,4.6178656,1.4974858,7.919545,3.8481371,8.741782,9.358701
1191,9.614584,2.482531,0.7549763,2.0995715,5.070307,7.2718635,6.3955793,1.7943308,4.5074754,2.602365,11.202761,8.502941
1192,9.542528,2.5158887,0.6946143,2.1452823,5.138556,7.3000274,6.39529,1.7469717,4.2024703,2.4933286,11.186511,8.494021
1193,7.8452024,-0.43960407,0.61733824,1.3118628,3.2482355,4.3286467,2.4462886,1.2734154,5.3813763,5.5127964,5.367414,1.0651006
1194,9.883553,2.124119,1.016302,1.9732379,5.0224633,7.030703,6.1446157,2.0709677,5.6019187,3.1218617,11.417421,8.835756
1195,9.512863,2.551823,0.9271619,1.8814077,5.1357455,6.7042074,6.2815213,1.9736968,4.409213,3.0119774,11.231271,9.018474
1196,9.4896755,2.539764,0.77994055,2.0526214,5.2007074,7.0047646,6.3812065,1.8463258,4.0827713,2.6620479,11.211375,8.727935
1197,9.497419,2.5552921,0.8452785,1.9669359,5.1708546,6.8635516,6.344559,1.9025527,4.210586,2.8165388,11.226672,8.854923
1198,8.81063,0.396696,0.9845324,1.2306155,3.8310862,5.371728,4.0615664,0.87343967,7.080399,4.0501814,7.6293244,0.8948715
1199,9.700225,2.275274,1.0475135,1.6815337,5.0328074,6.774181,5.906923,2.0038428,5.5007524,3.4072156,11.184517,9.234586
1200,10.025131,1.1849204,1.0000196,3.1860232,4.4211783,7.890093,5.2279425,1.7680907,7.025917,3.0942836,9.627456,8.199139
1201,8.247748,-1.0994054,0.3382154,1.1963776,3.8402486,3.1245005,1.5835131,2.2802699,5.0861864,6.2452564,4.7055354,0.9126677
