outer_fold,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,inner_rmse
5,1.0,0.03,6,1,500,5,1.0,0.6083636014354695
5,1.0,0.03,6,1,500,5,1.0,0.6056545610680887
5,1.0,0.03,6,1,500,5,1.0,0.6039751727611232
5,1.0,0.03,6,5,100,1,0.8,0.6406602290244344
5,1.0,0.03,6,5,100,1,0.8,0.6340526446459979
5,1.0,0.03,6,5,100,1,0.8,0.6378003418734395
5,1.0,0.03,6,5,100,1,1.0,0.6451682785282734
5,1.0,0.03,6,5,100,1,1.0,0.6355858528549555
5,1.0,0.03,6,5,100,1,1.0,0.6341910015111496
5,1.0,0.03,6,5,100,5,0.8,0.6457641859386122
5,1.0,0.03,6,5,100,5,0.8,0.6411476676735999
5,1.0,0.03,6,5,100,5,0.8,0.6412162047365444
5,1.0,0.03,6,5,100,5,1.0,0.6499975231876326
5,1.0,0.03,6,5,100,5,1.0,0.6415740765595409
5,1.0,0.03,6,5,100,5,1.0,0.6411661135464766
5,1.0,0.03,6,5,300,1,0.8,0.6051292680603324
5,1.0,0.03,6,5,300,1,0.8,0.6041728887979034
5,1.0,0.03,6,5,300,1,0.8,0.6012814605516736
5,1.0,0.03,6,5,300,1,1.0,0.613588693945996
5,1.0,0.03,6,5,300,1,1.0,0.6072505108494872
5,1.0,0.03,6,5,300,1,1.0,0.6017073309902475
5,1.0,0.03,6,5,300,5,0.8,0.6049666685785382
5,1.0,0.03,6,5,300,5,0.8,0.6064367572694581
5,1.0,0.03,6,5,300,5,0.8,0.600483019637995
5,1.0,0.03,6,5,300,5,1.0,0.614481853098195
5,1.0,0.03,6,5,300,5,1.0,0.6099368595513994
5,1.0,0.03,6,5,300,5,1.0,0.6024248214685869
5,1.0,0.03,6,5,500,1,0.8,0.6024745313169334
5,1.0,0.03,6,5,500,1,0.8,0.6017664806963076
5,1.0,0.03,6,5,500,1,0.8,0.599583351870672
5,1.0,0.03,6,5,500,1,1.0,0.6099405827984293
5,1.0,0.03,6,5,500,1,1.0,0.6038924555742176
5,1.0,0.03,6,5,500,1,1.0,0.602134399169866
5,1.0,0.03,6,5,500,5,0.8,0.600639969987389
5,1.0,0.03,6,5,500,5,0.8,0.6012820996266232
5,1.0,0.03,6,5,500,5,0.8,0.5981256251882989
5,1.0,0.03,6,5,500,5,1.0,0.6107365966372432
5,1.0,0.03,6,5,500,5,1.0,0.6055188514251589
5,1.0,0.03,6,5,500,5,1.0,0.6026612184984895
5,1.0,0.1,3,1,100,1,0.8,0.6485495878638333
5,1.0,0.1,3,1,100,1,0.8,0.646667421742654
5,1.0,0.1,3,1,100,1,0.8,0.6424889860274846
5,1.0,0.1,3,1,100,1,1.0,0.64903825796587
5,1.0,0.1,3,1,100,1,1.0,0.6465260306518696
5,1.0,0.1,3,1,100,1,1.0,0.6476729461205257
5,1.0,0.1,3,1,100,5,0.8,0.6514805036152242
5,1.0,0.1,3,1,100,5,0.8,0.6447207640950569
5,1.0,0.1,3,1,100,5,0.8,0.6462773336358913
5,1.0,0.1,3,1,100,5,1.0,0.6491701073256139
5,1.0,0.1,3,1,100,5,1.0,0.6455209387975254
5,1.0,0.1,3,1,100,5,1.0,0.6454509536502897
5,1.0,0.1,3,1,300,1,0.8,0.6199956954911167
5,1.0,0.1,3,1,300,1,0.8,0.6173791641632833
5,1.0,0.1,3,1,300,1,0.8,0.614577849090101
5,1.0,0.1,3,1,300,1,1.0,0.6215127179443329
5,1.0,0.1,3,1,300,1,1.0,0.6179221620480244
5,1.0,0.1,3,1,300,1,1.0,0.6153020257070725
5,1.0,0.1,3,1,300,5,0.8,0.6204513602150153
5,1.0,0.1,3,1,300,5,0.8,0.6118605210335964
5,1.0,0.1,3,1,300,5,0.8,0.6160991949470512
5,1.0,0.1,3,1,300,5,1.0,0.61778048454882
5,1.0,0.1,3,1,300,5,1.0,0.6175564096124613
5,1.0,0.1,3,1,300,5,1.0,0.6160336463564186
5,1.0,0.1,3,1,500,1,0.8,0.613728339346749
5,1.0,0.1,3,1,500,1,0.8,0.615229471786224
5,1.0,0.1,3,1,500,1,0.8,0.608919879558607
5,1.0,0.1,3,1,500,1,1.0,0.614091384403901
5,1.0,0.1,3,1,500,1,1.0,0.6132531531270259
5,1.0,0.1,3,1,500,1,1.0,0.6085725559667384
5,1.0,0.1,3,1,500,5,0.8,0.6120039505148754
5,1.0,0.1,3,1,500,5,0.8,0.6072626788224013
5,1.0,0.1,3,1,500,5,0.8,0.6118796618344857
5,1.0,0.1,3,1,500,5,1.0,0.6123195191159349
5,1.0,0.1,3,1,500,5,1.0,0.6127987979696351
5,1.0,0.1,3,1,500,5,1.0,0.6114795802809673
5,1.0,0.1,3,5,100,1,0.8,0.6485980918294357
5,1.0,0.1,3,5,100,1,0.8,0.6459445149869495
5,1.0,0.1,3,5,100,1,0.8,0.6421839099347467
5,1.0,0.1,3,5,100,1,1.0,0.6494018082453856
5,1.0,0.1,3,5,100,1,1.0,0.6456990076348842
5,1.0,0.1,3,5,100,1,1.0,0.6443828194367914
5,1.0,0.1,3,5,100,5,0.8,0.65213461557083
5,1.0,0.1,3,5,100,5,0.8,0.6446837494486175
5,1.0,0.1,3,5,100,5,0.8,0.6452872992510683
5,1.0,0.1,3,5,100,5,1.0,0.6497942028289279
5,1.0,0.1,3,5,100,5,1.0,0.645563316225144
5,1.0,0.1,3,5,100,5,1.0,0.6453031091629412
5,1.0,0.1,3,5,300,1,0.8,0.6196742276691611
5,1.0,0.1,3,5,300,1,0.8,0.6128818245204735
5,1.0,0.1,3,5,300,1,0.8,0.6130380033394845
5,1.0,0.1,3,5,300,1,1.0,0.6232236402951312
5,1.0,0.1,3,5,300,1,1.0,0.6143881997567685
5,1.0,0.1,3,5,300,1,1.0,0.6152125965130555
5,1.0,0.1,3,5,300,5,0.8,0.6195917628180085
5,1.0,0.1,3,5,300,5,0.8,0.6126119714078068
5,1.0,0.1,3,5,300,5,0.8,0.6154879479713508
5,1.0,0.1,3,5,300,5,1.0,0.6186351437822986
5,1.0,0.1,3,5,300,5,1.0,0.614581496934389
5,1.0,0.1,3,5,300,5,1.0,0.6167539316092779
5,1.0,0.1,3,5,500,1,0.8,0.6120520515117485
5,1.0,0.1,3,5,500,1,0.8,0.6063105650496902
5,1.0,0.1,3,5,500,1,0.8,0.6083581512949581
5,1.0,0.1,3,5,500,1,1.0,0.6158776471524514
5,1.0,0.1,3,5,500,1,1.0,0.6089545152038764
5,1.0,0.1,3,5,500,1,1.0,0.6127649872128799
5,1.0,0.1,3,5,500,5,0.8,0.612800169411026
5,1.0,0.1,3,5,500,5,0.8,0.6104747306875016
5,1.0,0.1,3,5,500,5,0.8,0.611840797151725
5,1.0,0.1,3,5,500,5,1.0,0.6104242932993834
5,1.0,0.1,3,5,500,5,1.0,0.6099151033204828
5,1.0,0.1,3,5,500,5,1.0,0.6123971021916588
5,1.0,0.1,6,1,100,1,0.8,0.617128064502336
5,1.0,0.1,6,1,100,1,0.8,0.614621689129356
5,1.0,0.1,6,1,100,1,0.8,0.6070838022872522
5,1.0,0.1,6,1,100,1,1.0,0.6149338520374112
5,1.0,0.1,6,1,100,1,1.0,0.6122386193329655
5,1.0,0.1,6,1,100,1,1.0,0.6049868404447228
5,1.0,0.1,6,1,100,5,0.8,0.6128348653113589
5,1.0,0.1,6,1,100,5,0.8,0.6136548367893797
5,1.0,0.1,6,1,100,5,0.8,0.6037009945182165
5,1.0,0.1,6,1,100,5,1.0,0.6123908556736481
5,1.0,0.1,6,1,100,5,1.0,0.6135192903505408
5,1.0,0.1,6,1,100,5,1.0,0.6073205155256508
5,1.0,0.1,6,1,300,1,0.8,0.6190805787945486
5,1.0,0.1,6,1,300,1,0.8,0.6181644627664892
5,1.0,0.1,6,1,300,1,0.8,0.6132848377513344
5,1.0,0.1,6,1,300,1,1.0,0.6153344963948902
5,1.0,0.1,6,1,300,1,1.0,0.6165445829355979
5,1.0,0.1,6,1,300,1,1.0,0.6101086976609483
5,1.0,0.1,6,1,300,5,0.8,0.6120829793712494
5,1.0,0.1,6,1,300,5,0.8,0.6156716091505822
5,1.0,0.1,6,1,300,5,0.8,0.6066835606102345
5,1.0,0.1,6,1,300,5,1.0,0.6095990597465999
5,1.0,0.1,6,1,300,5,1.0,0.6126271187956361
5,1.0,0.1,6,1,300,5,1.0,0.612087912996612
5,1.0,0.1,6,1,500,1,0.8,0.6236842023114614
5,1.0,0.1,6,1,500,1,0.8,0.6214401568958239
5,1.0,0.1,6,1,500,1,0.8,0.6158597560017613
5,1.0,0.1,6,1,500,1,1.0,0.6180759228756867
5,1.0,0.1,6,1,500,1,1.0,0.619953347423172
5,1.0,0.1,6,1,500,1,1.0,0.6150239987503917
5,1.0,0.1,6,1,500,5,0.8,0.6163189732017197
5,1.0,0.1,6,1,500,5,0.8,0.6193819621191693
5,1.0,0.1,6,1,500,5,0.8,0.6121463617250957
5,1.0,0.1,6,1,500,5,1.0,0.6124019675322979
5,1.0,0.1,6,1,500,5,1.0,0.6166804335207209
5,1.0,0.1,6,1,500,5,1.0,0.6161988637026465
5,1.0,0.1,6,5,100,1,0.8,0.6115274811965193
5,1.0,0.1,6,5,100,1,0.8,0.6092758535879444
5,1.0,0.1,6,5,100,1,0.8,0.6054338779850014
5,1.0,0.1,6,5,100,1,1.0,0.6193837537552017
5,1.0,0.1,6,5,100,1,1.0,0.611710394882718
5,1.0,0.1,6,5,100,1,1.0,0.6087897739665793
5,1.0,0.1,6,5,100,5,0.8,0.6103638721297711
5,1.0,0.1,6,5,100,5,0.8,0.6120160895529945
5,1.0,0.1,6,5,100,5,0.8,0.6042191192161416
5,1.0,0.1,6,5,100,5,1.0,0.6146602518182686
5,1.0,0.1,6,5,100,5,1.0,0.6094590394623054
5,1.0,0.1,6,5,100,5,1.0,0.6040077344270991
5,1.0,0.1,6,5,300,1,0.8,0.6113773156527866
5,1.0,0.1,6,5,300,1,0.8,0.610641352099894
5,1.0,0.1,6,5,300,1,0.8,0.6099507369221102
5,1.0,0.1,6,5,300,1,1.0,0.6166994961126332
5,1.0,0.1,6,5,300,1,1.0,0.6144195463187782
5,1.0,0.1,6,5,300,1,1.0,0.6146659064316751
5,1.0,0.1,6,5,300,5,0.8,0.610898961814054
5,1.0,0.1,6,5,300,5,0.8,0.6149161858197869
5,1.0,0.1,6,5,300,5,0.8,0.6073074838383254
5,1.0,0.1,6,5,300,5,1.0,0.6139061983959992
5,1.0,0.1,6,5,300,5,1.0,0.6100755148266221
5,1.0,0.1,6,5,300,5,1.0,0.6091688019968166
5,1.0,0.1,6,5,500,1,0.8,0.6164582728117878
5,1.0,0.1,6,5,500,1,0.8,0.6140566169760729
5,1.0,0.1,6,5,500,1,0.8,0.6158234248717472
5,1.0,0.1,6,5,500,1,1.0,0.6208485088854795
5,1.0,0.1,6,5,500,1,1.0,0.6173276661342978
5,1.0,0.1,6,5,500,1,1.0,0.6188467124923076
5,1.0,0.1,6,5,500,5,0.8,0.6157180201339951
5,1.0,0.1,6,5,500,5,0.8,0.6194248183199715
5,1.0,0.1,6,5,500,5,0.8,0.6124882638427473
5,1.0,0.1,6,5,500,5,1.0,0.6165651686878978
5,1.0,0.1,6,5,500,5,1.0,0.61466230754879
5,1.0,0.1,6,5,500,5,1.0,0.6140677084270387
